iter	Passed	Remaining
1715	2944	99996
1716	2945	99994
1717	2946	99963
1718	2952	100091
1719	2952	100048
1720	2954	100056
1721	2956	100044
1722	2957	100023
1723	2958	99989
1724	2959	99987
1725	2960	99947
1726	2962	99945
1727	2963	99926
1728	2963	99889
1729	2964	99851
1730	2970	99983
1731	2970	99947
1732	2972	99927
1733	2972	99889
1734	2973	99847
1735	2974	99828
1736	2975	99790
1737	2976	99793
1738	2977	99757
1739	2978	99727
1740	2978	99686
1741	2979	99653
1742	2980	99633
1743	2983	99653
1744	2984	99633
1745	2985	99614
1746	2987	99623
1747	2989	99609
1748	2990	99594
1749	2991	99577
1750	2992	99556
1751	2997	99643
1752	3004	99832
1753	3005	99813
1754	3007	99799
1755	3011	99897
1756	3013	99888
1757	3015	99907
1758	3016	99887
1759	3017	99864
1760	3019	99849
1761	3024	99981
1762	3026	99971
1763	3029	100002
1764	3036	100174
1765	3041	100305
1766	3043	100289
1767	3043	100252
1768	3044	100214
1769	3045	100179
1770	3045	100137
1771	3049	100200
1772	3050	100174
1773	3051	100154
1774	3052	100138
1775	3053	100114
1776	3055	100114
1777	3056	100103
1778	3060	100161
1779	3067	100316
1780	3068	100301
1781	3073	100407
1782	3074	100391
1783	3076	100386
1784	3084	100594
1785	3088	100679
1786	3090	100667
1787	3093	100706
1788	3094	100678
1789	3094	100646
1790	3096	100624
1791	3097	100602
1792	3097	100569
1793	3098	100545
1794	3099	100510
1795	3100	100490
1796	3101	100467
1797	3105	100511
1798	3106	100499
1799	3107	100483
1800	3108	100460
1801	3112	100530
1802	3114	100518
1803	3115	100504
1804	3116	100486
1805	3118	100470
1806	3121	100511
1807	3122	100511
1808	3124	100518
1809	3126	100502
1810	3127	100486
1811	3128	100461
1812	3129	100442
1813	3132	100481
1814	3135	100515
1815	3137	100534
1816	3139	100528
1817	3140	100511
1818	3142	100498
1819	3148	100654
1820	3150	100654
1821	3156	100804
1822	3157	100776
1823	3158	100744
1824	3164	100866
1825	3165	100833
1826	3165	100803
1827	3166	100767
1828	3171	100881
1829	3172	100848
1830	3173	100807
1831	3173	100770
1832	3174	100750
1833	3175	100718
1834	3176	100696
1835	3177	100673
1836	3178	100634
1837	3179	100603
1838	3179	100561
1839	3182	100597
1840	3183	100579
1841	3190	100723
1842	3191	100705
1843	3191	100664
1844	3192	100628
1845	3193	100592
1846	3193	100561
1847	3194	100525
1848	3195	100483
1849	3196	100467
1850	3197	100434
1851	3197	100404
1852	3198	100373
1853	3199	100339
1854	3200	100320
1855	3201	100284
1856	3202	100261
1857	3202	100230
1858	3203	100195
1859	3204	100159
1860	3204	100120
1861	3205	100098
1862	3206	100067
1863	3207	100033
1864	3208	100003
1865	3209	99986
1866	3210	99965
1867	3211	99929
1868	3212	99905
1869	3212	99870
1870	3213	99849
1871	3214	99827
1872	3215	99792
1873	3216	99751
1874	3218	99786
1875	3219	99749
1876	3220	99712
1877	3220	99683
1878	3221	99653
1879	3222	99620
1880	3223	99599
1881	3224	99578
1882	3225	99544
1883	3227	99547
1884	3227	99514
1885	3230	99549
1886	3232	99550
1887	3233	99514
1888	3233	99484
1889	3234	99444
1890	3237	99483
1891	3237	99445
1892	3238	99404
1893	3239	99375
1894	3242	99414
1895	3243	99401
1896	3245	99399
1897	3245	99366
1898	3246	99336
1899	3247	99302
1900	3252	99412
1901	3253	99379
1902	3254	99360
1903	3256	99361
1904	3257	99333
1905	3259	99337
1906	3259	99305
1907	3260	99278
1908	3266	99387
1909	3267	99388
1910	3268	99361
1911	3269	99327
1912	3270	99306
1913	3271	99273
1914	3271	99238
1915	3272	99207
1916	3273	99179
1917	3275	99181
1918	3276	99162
1919	3276	99125
1920	3277	99105
1921	3278	99077
1922	3279	99037
1923	3279	99002
1924	3280	98963
1925	3283	98997
1926	3289	99133
1927	3290	99096
1928	3290	99063
1929	3291	99030
1930	3291	98991
1931	3294	99026
1932	3301	99161
1933	3301	99131
1934	3302	99102
1935	3303	99068
1936	3303	99031
1937	3304	98995
1938	3304	98962
1939	3305	98925
1940	3306	98894
1941	3306	98860
1942	3308	98861
1943	3310	98873
1944	3312	98860
1945	3312	98832
1946	3315	98866
1947	3316	98840
1948	3317	98810
1949	3318	98781
1950	3319	98753
1951	3319	98717
1952	3320	98682
1953	3321	98683
1954	3328	98812
1955	3333	98930
1956	3334	98904
1957	3335	98868
1958	3335	98838
1959	3336	98810
1960	3337	98781
1961	3343	98889
1962	3343	98864
1963	3344	98830
1964	3345	98802
1965	3346	98783
1966	3349	98822
1967	3350	98787
1968	3350	98754
1969	3352	98741
1970	3352	98705
1971	3353	98672
1972	3354	98646
1973	3355	98627
1974	3355	98595
1975	3356	98575
1976	3359	98609
1977	3360	98583
1978	3361	98550
1979	3361	98514
1980	3363	98514
1981	3369	98643
1982	3370	98613
1983	3371	98582
1984	3371	98547
1985	3372	98514
1986	3372	98476
1987	3373	98439
1988	3379	98568
1989	3380	98552
1990	3381	98525
1991	3382	98487
1992	3382	98450
1993	3383	98412
1994	3383	98387
1995	3384	98359
1996	3385	98323
1997	3385	98291
1998	3386	98259
1999	3387	98246
2000	3393	98371
2001	3394	98336
2002	3395	98305
2003	3395	98269
2004	3396	98234
2005	3396	98201
2006	3397	98169
2007	3398	98142
2008	3398	98105
2009	3399	98081
2010	3400	98053
2011	3402	98054
2012	3402	98024
2013	3404	98021
2014	3405	97995
2015	3405	97960
2016	3407	97942
2017	3408	97941
2018	3409	97924
2019	3411	97922
2020	3412	97902
2021	3413	97865
2022	3413	97830
2023	3424	98096
2024	3425	98068
2025	3426	98044
2026	3426	98012
2027	3427	97986
2028	3428	97954
2029	3428	97917
2030	3429	97885
2031	3430	97850
2032	3430	97817
2033	3431	97787
2034	3431	97753
2035	3432	97729
2036	3433	97703
2037	3435	97700
2038	3435	97664
2039	3436	97634
2040	3437	97608
2041	3438	97581
2042	3439	97563
2043	3439	97527
2044	3445	97655
2045	3449	97695
2046	3449	97666
2047	3450	97650
2048	3451	97630
2049	3452	97594
2050	3455	97629
2051	3461	97757
2052	3463	97745
2053	3463	97709
2054	3464	97691
2055	3465	97673
2056	3466	97642
2057	3466	97608
2058	3467	97582
2059	3468	97555
2060	3469	97524
2061	3469	97493
2062	3470	97460
2063	3472	97461
2064	3472	97426
2065	3475	97457
2066	3477	97458
2067	3478	97433
2068	3479	97417
2069	3479	97382
2070	3485	97507
2071	3486	97475
2072	3487	97460
2073	3493	97562
2074	3494	97549
2075	3495	97519
2076	3495	97483
2077	3501	97588
2078	3501	97564
2079	3502	97534
2080	3503	97508
2081	3504	97478
2082	3509	97581
2083	3510	97559
2084	3512	97558
2085	3513	97534
2086	3514	97523
2087	3515	97492
2088	3516	97475
2089	3519	97506
2090	3519	97481
2091	3520	97451
2092	3521	97421
2093	3522	97404
2094	3522	97369
2095	3523	97345
2096	3524	97319
2097	3525	97307
2098	3531	97428
2099	3532	97395
2100	3533	97362
2101	3533	97327
2102	3534	97294
2103	3535	97276
2104	3536	97259
2105	3536	97230
2106	3537	97199
2107	3538	97181
2108	3539	97146
2109	3539	97116
2110	3540	97085
2111	3540	97054
2112	3541	97022
2113	3542	96992
2114	3542	96957
2115	3544	96958
2116	3550	97085
2117	3552	97087
2118	3553	97053
2119	3553	97027
2120	3554	96998
2121	3555	96972
2122	3556	96947
2123	3557	96948
2124	3559	96932
2125	3559	96904
2126	3560	96869
2127	3563	96901
2128	3563	96868
2129	3564	96836
2130	3565	96836
2131	3566	96805
2132	3567	96788
2133	3568	96756
2134	3568	96721
2135	3569	96692
2136	3569	96663
2137	3570	96628
2138	3570	96595
2139	3573	96630
2140	3577	96667
2141	3578	96647
2142	3584	96769
2143	3585	96741
2144	3591	96858
2145	3591	96825
2146	3592	96811
2147	3593	96782
2148	3594	96767
2149	3595	96733
2150	3598	96765
2151	3598	96744
2152	3604	96844
2153	3605	96826
2154	3607	96830
2155	3608	96800
2156	3608	96775
2157	3609	96746
2158	3611	96746
2159	3611	96718
2160	3617	96824
2161	3618	96796
2162	3619	96771
2163	3619	96742
2164	3620	96712
2165	3621	96689
2166	3622	96671
2167	3623	96653
2168	3623	96621
2169	3624	96596
2170	3625	96567
2171	3625	96535
2172	3626	96503
2173	3626	96469
2174	3627	96446
2175	3628	96417
2176	3628	96383
2177	3629	96358
2178	3630	96325
2179	3630	96299
2180	3631	96282
2181	3632	96254
2182	3633	96220
2183	3633	96191
2184	3634	96177
2185	3635	96153
2186	3636	96126
2187	3636	96097
2188	3637	96066
2189	3637	96032
2190	3638	96008
2191	3639	95979
2192	3640	95960
2193	3640	95930
2194	3641	95901
2195	3642	95884
2196	3643	95855
2197	3648	95954
2198	3649	95932
2199	3650	95905
2200	3651	95884
2201	3652	95867
2202	3653	95863
2203	3657	95907
2204	3658	95881
2205	3659	95879
2206	3660	95851
2207	3660	95818
2208	3661	95785
2209	3662	95784
2210	3663	95758
2211	3664	95734
2212	3667	95764
2213	3667	95735
2214	3668	95702
2215	3668	95671
2216	3669	95639
2217	3670	95611
2218	3670	95584
2219	3671	95551
2220	3671	95524
2221	3672	95500
2222	3673	95471
2223	3675	95472
2224	3681	95607
2225	3682	95577
2226	3683	95557
2227	3684	95527
2228	3684	95503
2229	3690	95599
2230	3690	95571
2231	3691	95543
2232	3703	95796
2233	3704	95787
2234	3706	95799
2235	3709	95827
2236	3717	95990
2237	3718	95968
2238	3720	95987
2239	3722	95985
2240	3723	95966
2241	3724	95943
2242	3725	95918
2243	3726	95918
2244	3727	95897
2245	3736	96072
2246	3737	96053
2247	3738	96032
2248	3740	96062
2249	3745	96137
2250	3746	96117
2251	3747	96104
2252	3750	96118
2253	3750	96098
2254	3753	96109
2255	3753	96085
2256	3761	96226
2257	3761	96201
2258	3763	96197
2259	3764	96183
2260	3765	96159
2261	3767	96178
2262	3769	96166
2263	3770	96144
2264	3772	96162
2265	3773	96141
2266	3774	96115
2267	3775	96101
2268	3776	96089
2269	3777	96065
2270	3778	96044
2271	3780	96054
2272	3782	96054
2273	3783	96039
2274	3789	96153
2275	3797	96312
2276	3798	96282
2277	3798	96255
2278	3799	96239
2279	3801	96238
2280	3802	96211
2281	3802	96181
2282	3803	96158
2283	3804	96129
2284	3804	96097
2285	3805	96077
2286	3806	96066
2287	3808	96052
2288	3809	96033
2289	3812	96067
2290	3814	96097
2291	3815	96075
2292	3816	96048
2293	3817	96021
2294	3818	96006
2295	3819	95983
2296	3819	95951
2297	3820	95921
2298	3821	95904
2299	3827	96020
2300	3829	96024
2301	3829	95994
2302	3830	95971
2303	3831	95943
2304	3831	95914
2305	3832	95887
2306	3835	95916
2307	3836	95891
2308	3836	95864
2309	3837	95836
2310	3838	95814
2311	3844	95918
2312	3845	95901
2313	3846	95880
2314	3846	95857
2315	3847	95830
2316	3848	95815
2317	3849	95792
2318	3855	95901
2319	3857	95893
2320	3857	95866
2321	3858	95851
2322	3859	95826
2323	3862	95854
2324	3863	95840
2325	3864	95809
2326	3866	95840
2327	3867	95819
2328	3868	95789
2329	3869	95767
2330	3869	95738
2331	3870	95716
2332	3871	95691
2333	3872	95668
2334	3873	95657
2335	3874	95642
2336	3875	95618
2337	3875	95591
2338	3876	95569
2339	3878	95568
2340	3884	95679
2341	3885	95667
2342	3886	95646
2343	3889	95680
2344	3890	95659
2345	3891	95628
2346	3892	95605
2347	3893	95604
2348	3894	95574
2349	3894	95548
2350	3895	95516
2351	3895	95490
2352	3896	95458
2353	3897	95436
2354	3902	95527
2355	3903	95509
2356	3909	95622
2357	3910	95595
2358	3911	95563
2359	3911	95541
2360	3912	95512
2361	3912	95485
2362	3913	95462
2363	3914	95436
2364	3915	95409
2365	3915	95380
2366	3921	95479
2367	3924	95518
2368	3925	95494
2369	3926	95468
2370	3926	95445
2371	3927	95419
2372	3928	95396
2373	3931	95425
2374	3932	95414
2375	3933	95389
2376	3933	95360
2377	3934	95331
2378	3934	95302
2379	3942	95443
2380	3943	95429
2381	3944	95404
2382	3944	95376
2383	3946	95375
2384	3947	95356
2385	3952	95447
2386	3953	95418
2387	3953	95388
2388	3954	95357
2389	3960	95471
2390	3964	95509
2391	3964	95489
2392	3965	95462
2393	3966	95441
2394	3966	95413
2395	3970	95445
2396	3971	95430
2397	3971	95402
2398	3973	95405
2399	3979	95497
2400	3979	95470
2401	3980	95449
2402	3986	95543
2403	3986	95521
2404	3987	95490
2405	3988	95476
2406	3989	95448
2407	3989	95419
2408	3990	95397
2409	3991	95371
2410	3991	95341
2411	3992	95318
2412	3993	95295
2413	3994	95279
2414	3994	95253
2415	3995	95223
2416	3995	95197
2417	3996	95171
2418	3998	95171
2419	3999	95150
2420	3999	95122
2421	4000	95094
2422	4000	95072
2423	4001	95042
2424	4006	95133
2425	4007	95104
2426	4008	95078
2427	4008	95059
2428	4009	95032
2429	4010	95006
2430	4010	94982
2431	4011	94956
2432	4012	94935
2433	4013	94913
2434	4013	94885
2435	4014	94860
2436	4015	94846
2437	4017	94846
2438	4017	94823
2439	4019	94828
2440	4020	94801
2441	4021	94776
2442	4021	94747
2443	4021	94717
2444	4022	94688
2445	4022	94658
2446	4023	94632
2447	4024	94619
2448	4025	94592
2449	4026	94571
2450	4028	94599
2451	4030	94586
2452	4035	94680
2453	4037	94669
2454	4043	94771
2455	4046	94802
2456	4046	94779
2457	4053	94888
2458	4054	94876
2459	4055	94853
2460	4056	94832
2461	4056	94807
2462	4057	94794
2463	4058	94774
2464	4060	94773
2465	4061	94753
2466	4061	94726
2467	4062	94704
2468	4063	94680
2469	4070	94798
2470	4071	94800
2471	4073	94792
2472	4074	94789
2473	4075	94764
2474	4082	94879
2475	4082	94852
2476	4083	94824
2477	4083	94797
2478	4084	94776
2479	4086	94779
2480	4091	94863
2481	4092	94840
2482	4093	94826
2483	4094	94799
2484	4095	94783
2485	4101	94880
2486	4102	94860
2487	4103	94847
2488	4103	94820
2489	4104	94795
2490	4105	94774
2491	4105	94751
2492	4106	94729
2493	4107	94712
2494	4108	94691
2495	4108	94662
2496	4110	94659
2497	4111	94640
2498	4112	94616
2499	4112	94596
2500	4115	94624
2501	4116	94598
2502	4117	94577
2503	4118	94557
2504	4118	94532
2505	4119	94518
2506	4120	94496
2507	4120	94467
2508	4122	94453
2509	4122	94429
2510	4123	94408
2511	4124	94381
2512	4124	94356
2513	4125	94335
2514	4126	94308
2515	4126	94285
2516	4127	94258
2517	4127	94231
2518	4128	94207
2519	4134	94312
2520	4135	94293
2521	4136	94279
2522	4137	94256
2523	4142	94342
2524	4143	94315
2525	4144	94295
2526	4145	94272
2527	4145	94248
2528	4146	94219
2529	4151	94308
2530	4152	94289
2531	4153	94265
2532	4153	94241
2533	4154	94220
2534	4155	94194
2535	4155	94167
2536	4156	94140
2537	4156	94116
2538	4157	94091
2539	4158	94071
2540	4158	94043
2541	4159	94022
2542	4160	93999
2543	4160	93973
2544	4161	93954
2545	4162	93934
2546	4168	94032
2547	4169	94005
2548	4170	94006
2549	4171	93983
2550	4173	93983
2551	4173	93958
2552	4174	93939
2553	4177	93969
2554	4178	93950
2555	4179	93926
2556	4181	93926
2557	4181	93901
2558	4187	93992
2559	4187	93966
2560	4188	93938
2561	4188	93912
2562	4189	93884
2563	4190	93872
2564	4191	93846
2565	4191	93826
2566	4192	93806
2567	4195	93832
2568	4196	93821
2569	4197	93801
2570	4198	93775
2571	4198	93751
2572	4199	93725
2573	4199	93701
2574	4200	93675
2575	4201	93655
2576	4201	93632
2577	4202	93609
2578	4203	93588
2579	4204	93564
2580	4207	93594
2581	4208	93586
2582	4215	93696
2583	4215	93670
2584	4216	93642
2585	4217	93630
2586	4217	93603
2587	4218	93583
2588	4219	93563
2589	4221	93563
2590	4227	93666
2591	4228	93656
2592	4229	93628
2593	4229	93605
2594	4232	93632
2595	4233	93613
2596	4234	93591
2597	4235	93571
2598	4235	93547
2599	4236	93524
2600	4238	93525
2601	4238	93502
2602	4239	93477
2603	4239	93452
2604	4240	93424
2605	4240	93401
2606	4241	93373
2607	4243	93374
2608	4243	93352
2609	4244	93329
2610	4250	93431
2611	4251	93407
2612	4258	93532
2613	4259	93515
2614	4266	93620
2615	4267	93607
2616	4268	93589
2617	4272	93637
2618	4273	93628
2619	4274	93608
2620	4274	93587
2621	4275	93566
2622	4276	93552
2623	4278	93543
2624	4278	93524
2625	4279	93510
2626	4281	93501
2627	4283	93502
2628	4292	93667
2629	4300	93808
2630	4302	93818
2631	4303	93804
2632	4304	93789
2633	4305	93774
2634	4306	93759
2635	4307	93740
2636	4308	93720
2637	4309	93711
2638	4311	93724
2639	4312	93709
2640	4314	93699
2641	4315	93684
2642	4316	93670
2643	4317	93650
2644	4318	93635
2645	4319	93618
2646	4320	93608
2647	4321	93597
2648	4322	93588
2649	4323	93569
2650	4325	93582
2651	4327	93570
2652	4329	93581
2653	4339	93755
2654	4343	93819
2655	4345	93823
2656	4346	93810
2657	4348	93802
2658	4349	93795
2659	4350	93774
2660	4351	93756
2661	4351	93733
2662	4352	93711
2663	4358	93815
2664	4359	93794
2665	4360	93769
2666	4360	93743
2667	4361	93718
2668	4361	93693
2669	4368	93798
2670	4369	93774
2671	4369	93747
2672	4374	93828
2673	4375	93802
2674	4375	93775
2675	4377	93764
2676	4377	93744
2677	4378	93727
2678	4379	93709
2679	4381	93711
2680	4384	93741
2681	4385	93730
2682	4386	93705
2683	4386	93680
2684	4387	93654
2685	4388	93635
2686	4388	93612
2687	4389	93587
2688	4390	93574
2689	4392	93573
2690	4392	93551
2691	4393	93526
2692	4393	93501
2693	4400	93602
2694	4401	93585
2695	4407	93685
2696	4408	93675
2697	4409	93661
2698	4416	93758
2699	4417	93739
2700	4423	93837
2701	4424	93817
2702	4424	93795
2703	4425	93772
2704	4428	93798
2705	4428	93774
2706	4429	93756
2707	4430	93735
2708	4432	93735
2709	4438	93833
2710	4439	93813
2711	4440	93790
2712	4440	93772
2713	4441	93747
2714	4441	93720
2715	4442	93694
2716	4444	93696
2717	4444	93671
2718	4445	93652
2719	4446	93633
2720	4446	93611
2721	4447	93587
2722	4448	93563
2723	4448	93540
2724	4449	93513
2725	4455	93610
2726	4456	93587
2727	4456	93565
2728	4457	93546
2729	4458	93521
2730	4458	93497
2731	4459	93471
2732	4461	93478
2733	4462	93471
2734	4463	93445
2735	4464	93432
2736	4464	93410
2737	4470	93489
2738	4470	93467
2739	4473	93493
2740	4474	93468
2741	4475	93449
2742	4476	93438
2743	4477	93416
2744	4477	93390
2745	4478	93374
2746	4478	93349
2747	4480	93348
2748	4481	93330
2749	4482	93313
2750	4483	93300
2751	4484	93279
2752	4484	93257
2753	4485	93232
2754	4485	93210
2755	4487	93209
2756	4493	93307
2757	4494	93290
2758	4495	93265
2759	4496	93243
2760	4496	93221
2761	4502	93296
2762	4502	93272
2763	4503	93260
2764	4504	93234
2765	4505	93221
2766	4508	93246
2767	4508	93224
2768	4510	93226
2769	4512	93226
2770	4513	93207
2771	4513	93186
2772	4514	93167
2773	4519	93244
2774	4520	93223
2775	4521	93212
2776	4522	93193
2777	4523	93173
2778	4526	93202
2779	4527	93181
2780	4528	93182
2781	4529	93160
2782	4530	93138
2783	4530	93115
2784	4531	93089
2785	4532	93070
2786	4532	93045
2787	4534	93047
2788	4534	93022
2789	4536	93023
2790	4537	93000
2791	4540	93028
2792	4541	93019
2793	4542	92996
2794	4542	92972
2795	4543	92948
2796	4544	92948
